ID,Last Name,First Name,Program,DOB,Age,Gender,City,Sub-program,Worker,Level of Support,Admission Date,Days Elapsed,Location/County,Referral Source
CLI006602,Martin,Debra,ETS Employment and Training Services,1996-05-06,29,Male,SCARBOROUGH,,,,2021-10-14,1505,Toronto,"Self,  Family or Friend"
CLI006603,Lopez,Jacob,Bridging Housing and Community Stabilization,1958-02-16,67,Male,,,,,2018-03-13,2816,Toronto,"Self,  Family or Friend"
CLI006604,Rivera,James,CSS West - SHORT TERM,1963-04-18,62,Male,,,,,2019-10-28,2222,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006605,Myers,Christine,CSS East,1979-02-02,46,Female,Scarborough,,,,2024-03-26,611,Toronto,"Self,  Family or Friend"
CLI006606,Bailey,Stephanie,ETS Employment and Training Services,1959-09-14,66,Male,,,,,2021-03-15,1718,Toronto,"Self,  Family or Friend"
CLI006607,King,Richard,ETS Wrap Around Supports,1959-09-14,66,Male,,,,,2021-03-15,1718,Toronto,"Self,  Family or Friend"
CLI006608,Howard,Helen,ETS TESS - Hospitality,1959-09-14,66,Male,,,,,2021-03-15,1718,Toronto,"Self,  Family or Friend"
CLI006609,Gray,Nicholas,HOP - Hostel Outreach Program,1974-03-04,51,Female,Toronto,,,,2025-05-12,199,Toronto,The Access Point
CLI006610,Coleman,Benjamin,ETS Employment and Training Services,1991-05-24,34,Female,,,,,2024-07-11,504,Toronto,"Self,  Family or Friend"
CLI006611,Peterson,Ethan,Refugees Housing Support and System Navigation,1993-10-27,32,Female,Toronto,,,,2025-09-15,73,Toronto,"Self,  Family or Friend"
CLI006612,Simmons,Debra,Open House Drop-In/MHJ (Case Management),1985-04-11,40,Male,,,,Medium,2025-05-07,204,Toronto,"Self,  Family or Friend"
CLI006613,Bell,David,CSS East,1953-06-02,72,Male,Scarborough,,,,2025-11-06,21,Toronto,The Access Point
CLI006614,Bailey,Eric,HOP - Hostel Outreach Program,1977-11-02,48,Female,Toronto,,,,2007-05-11,6775,Toronto,"Self,  Family or Friend"
CLI006615,Richardson,Samuel,Court Diversion - Ontario Court of Justice 10 Armoury,1996-04-15,29,Do not know,Toronto,,,High,2025-11-14,13,Toronto,External Source
CLI006616,Ross,Cynthia,CSS West SCOPE Partnership,2003-10-10,22,Female,Toronto,,,,2025-11-10,17,Toronto,External Source
CLI006617,Young,Linda,Bridging Housing and Community Stabilization,1962-12-26,62,Male,,,,,2018-04-23,2775,Toronto,"Self,  Family or Friend"
CLI006618,Nguyen,Nicole,ETS Employment and Training Services,2004-09-17,21,Female,,,,,2024-08-20,464,Toronto,"Self,  Family or Friend"
CLI006619,Bennett,Jose,1Housing - 145 Queen,1959-01-13,66,Male,Toronto,,,,2022-12-19,1074,Toronto,"Self,  Family or Friend"
CLI006620,Bailey,Judith,Dan Harrison DROP-IN,1961-10-06,64,Male,,,,,2021-07-28,1583,Toronto,"Self,  Family or Friend"
CLI006621,Hernandez,Frank,Court Diversion - College Park,1964-08-13,61,Male,,,,,2021-03-17,1716,Toronto,Other
CLI006622,Bell,Christine,ETS Employment and Training Services,1986-10-31,39,Female,,,,,2024-01-29,668,Toronto,"Self,  Family or Friend"
CLI006623,Hill,Brian,ETS Employment and Training Services,1982-04-30,43,Male,,,,,2024-01-29,668,Toronto,"Self,  Family or Friend"
CLI006624,Jones,Alexander,ETS Employment and Training Services,1984-06-27,41,Male,,,,,2019-03-01,2463,Toronto,"Self,  Family or Friend"
CLI006625,Bailey,Maria,Support to Daily Living,1964-07-30,61,Female,,,,,2020-12-29,1794,Toronto,"Self,  Family or Friend"
CLI006626,Morris,Jeremy,Supervised Injection Service,1964-07-30,61,Female,,,,,2019-06-18,2354,Toronto,"Self,  Family or Friend"
CLI006627,Ward,Rachel,Early Intervention,2007-10-14,18,Male,Scarborough,,,,2025-04-15,226,Toronto,The Access Point
CLI006628,Watson,Donald,ETS Path to Employment,1965-12-03,59,Male,,,,,2022-12-15,1078,Toronto,"Self,  Family or Friend"
CLI006629,Jackson,Daniel,ETS Employment and Training Services,1965-12-03,59,Male,,,,,2022-12-15,1078,Toronto,"Self,  Family or Friend"
CLI006630,Romero,Paul,ETS Employment Ontario,1965-12-03,59,Male,,,,,2022-12-15,1078,Toronto,"Self,  Family or Friend"
CLI006631,Ramirez,Jose,ETS Path to Employment,1984-01-01,41,Female,,,,,2018-05-15,2753,Toronto,Internal Source
CLI006632,Gutierrez,Charles,1Housing - 20 Palace,1984-01-01,41,Female,,,,,2023-08-25,825,Toronto,"Self,  Family or Friend"
CLI006633,Allen,Alexander,ETS Employment Ontario,2000-01-15,25,Male,,,,,2024-09-19,434,Toronto,Internal Source
CLI006634,Allen,Victoria,ETS Employment and Training Services,2000-01-15,25,Male,,,,,2024-07-31,484,Toronto,"Self,  Family or Friend"
CLI006635,Wilson,Patrick,Court Diversion - Ontario Court of Justice 10 Armoury,1994-04-18,31,Female,,,,,2024-05-27,549,Toronto,Other
CLI006636,Martin,Joshua,Court Diversion - Ontario Court of Justice 10 Armoury,1976-10-26,49,Male,Toronto,,,High,2025-11-05,22,Toronto,External Source
CLI006637,Young,Nicole,ETS Catering/Food Services Training,1991-04-29,34,Male,,,,,2018-09-14,2631,Toronto,"Self,  Family or Friend"
CLI006638,Peterson,Alexander,CSS West,1972-07-24,53,Male,,,,,2024-05-08,568,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006639,Howard,Melissa,ETS Employment and Training Services,1967-02-22,58,Male,,,,,2021-10-07,1512,Toronto,"Self,  Family or Friend"
CLI006640,Mitchell,Shirley,291 George DROP-IN,1967-02-22,58,Male,,,,,2024-09-11,442,Toronto,"Self,  Family or Friend"
CLI006641,Watson,Kathleen,Court Diversion - College Park,1966-10-30,59,Female,,,,,2012-01-10,5070,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006642,Davis,Matthew,ETS Employment Ontario,1982-04-14,43,Male,,,,,2022-03-31,1337,Toronto,"Self,  Family or Friend"
CLI006643,Turner,Nathan,ETS Employment and Training Services,1982-04-14,43,Male,,,,,2022-03-30,1338,Toronto,"Self,  Family or Friend"
CLI006644,Edwards,Michael,STOP,1963-08-31,62,Female,,,,,2022-04-06,1331,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006645,Gomez,Zachary,CSS West,1963-08-31,62,Female,,,,,2008-07-16,6343,Toronto,"Self,  Family or Friend"
CLI006646,Jenkins,Scott,ETS Employment Ontario,1996-02-16,29,Female,,,,,2023-03-28,975,Toronto,"Self,  Family or Friend"
CLI006647,Gomez,Andrew,ETS Employment and Training Services,1996-02-16,29,Female,,,,,2023-03-28,975,Toronto,"Self,  Family or Friend"
CLI006648,Romero,Donna,Court Diversion-Toronto Regional Bail Centre 2201 Finch,1985-05-29,40,Male,,,,,2023-06-27,884,Toronto,Other
CLI006649,Mitchell,Kimberly,Open House Drop-In/MHJ (Case Management),1982-09-30,43,Male,,,,,2023-02-22,1009,Toronto,"Self,  Family or Friend"
CLI006650,Jenkins,Lisa,Intensive Outreach Team (Downtown),1965-06-09,60,Male,Toronto,,,,2025-03-25,247,Toronto,The Access Point
CLI006651,Kelly,Pamela,ETS TESS - Career Exploration,1989-04-19,36,Female,,,,,2022-03-28,1340,Toronto,"Self,  Family or Friend"
CLI006652,Clark,Ryan,HOP - Hostel Outreach Housing Support,1971-04-18,54,Female,Toronto,,,,2025-08-20,99,Toronto,Internal Source
CLI006653,Robinson,Charles,HOP - Hostel Outreach Program,1971-04-18,54,Female,Toronto,,,,2021-01-12,1780,Toronto,The Access Point
CLI006654,Bailey,Larry,Court Diversion - Ontario Court of Justice 10 Armoury,1987-08-31,38,Female,Toronto,,,High,2025-10-27,31,Toronto,External Source
CLI006655,Peterson,Edward,Dan Harrison DROP-IN,1978-03-08,47,Male,,,,,2018-07-03,2704,Toronto,"Self,  Family or Friend"
CLI006656,Thomas,Samuel,Bridging Housing and Community Stabilization,1979-08-09,46,Female,,,,,2017-10-17,2963,Toronto,Internal Source
CLI006657,Ross,Anthony,CSS West SCOPE Partnership,1977-01-13,48,Female,Toronto,,,,2025-11-07,20,Toronto,External Source
CLI006658,Thomas,Aaron,Intensive Outreach Team (Downtown),1954-02-22,71,Male,,,,,2022-11-11,1112,Toronto,Internal Source
CLI006659,Martinez,Jason,ETS Wrap Around Supports,1965-04-29,60,Do not know,,,,,2021-03-11,1722,Toronto,"Self,  Family or Friend"
CLI006660,Moore,Matthew,ETS Employment and Training Services,1965-04-29,60,Do not know,,,,,2021-05-05,1667,Toronto,"Self,  Family or Friend"
CLI006661,Murphy,Cynthia,CSS East - Dual Diagnosis Program - Tamil Focused,1980-08-26,45,Male,Scarborough,,,,2024-11-12,380,Toronto,The Access Point
CLI006662,Anderson,Michael,Court Diversion - College Park,1977-03-06,48,Do not know,,,,,2020-06-15,1991,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006663,Ruiz,Linda,1Housing - THP LHIN,1970-01-23,55,Male,Toronto,,,High,2025-02-26,274,Toronto,External Source
CLI006664,Gray,Paul,Court Diversion - Ontario Court of Justice 10 Armoury,1989-09-21,36,Male,Scarborough,,,High,2025-04-30,211,Toronto,"Self,  Family or Friend"
CLI006665,Hall,Kelly,Court Diversion - Old City Hall,1985-07-21,40,Male,,,,,2015-10-28,3683,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006666,Henderson,Virginia,Court Diversion - Ontario Court of Justice 10 Armoury,1972-12-05,52,Male,,,,,2023-06-12,899,Toronto,"Self,  Family or Friend"
CLI006667,Thompson,Patricia,Court Diversion - Ontario Court of Justice 10 Armoury,1949-01-27,76,Do not know,,,,,2023-08-17,833,Toronto,Other
CLI006668,Lee,Carolyn,CSS West,1949-01-27,76,Do not know,,,,,2008-07-17,6342,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006669,Johnson,James,STOP,1950-06-16,75,Male,,,,,2013-02-15,4668,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006670,Davis,Julie,STOP,1950-02-06,75,Male,,,,,2024-06-17,528,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006671,Lee,Donna,STOP,1931-11-17,94,Female,,,,,2012-10-19,4787,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006672,Young,Matthew,Court Diversion - College Park,1989-01-21,36,Female,,,,,2018-05-15,2753,Toronto,"Self,  Family or Friend"
CLI006673,Cook,Frank,HOP - Hostel Outreach Program,1974-10-19,51,Female,North York,,,,2025-03-13,259,Toronto,"Self,  Family or Friend"
CLI006674,Phillips,Benjamin,Housing - Houselink,1963-02-06,62,Female,,,,,2008-05-08,6412,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006675,Hughes,Brian,ETS Employment and Training Services,1975-12-17,49,Male,,,,,2024-01-29,668,Toronto,"Self,  Family or Friend"
CLI006676,Ramos,Helen,1Housing - 145 Queen,1953-10-17,72,Female,,,,,2023-11-01,757,Toronto,"Self,  Family or Friend"
CLI006677,Morris,Carol,ETS SSTEP,1900-01-01,125,Female,,,,,2024-03-11,626,Toronto,"Self,  Family or Friend"
CLI006678,Roberts,William,ETS Unassisted Services,1900-01-01,125,Female,,,,,2024-03-11,626,Toronto,"Self,  Family or Friend"
CLI006679,Wright,Nancy,ETS Employment and Training Services,1978-07-27,47,Male,,,,,2024-03-18,619,Toronto,"Self,  Family or Friend"
CLI006680,Kelly,Diane,Court Diversion - Ontario Court of Justice 10 Armoury,1984-10-11,41,Male,,,,,2024-04-11,595,Toronto,"Self,  Family or Friend"
CLI006681,Thompson,Robert,ETS Employment and Training Services,1958-03-31,67,Male,,,,,2022-07-14,1232,Toronto,"Self,  Family or Friend"
CLI006682,Nguyen,Joyce,ETS Employment Ontario,1958-03-31,67,Male,,,,,2022-07-26,1220,Toronto,"Self,  Family or Friend"
CLI006683,Morris,Stephanie,ETS Employment and Training Services,1990-09-06,35,Male,,,,,2018-10-02,2613,Toronto,"Self,  Family or Friend"
CLI006684,Murphy,Jonathan,ETS Path to Employment,1993-08-07,32,Male,,,,,2022-11-03,1120,Toronto,"Self,  Family or Friend"
CLI006685,Morgan,Dennis,CSS East - Dual Diagnosis Program - Tamil Focused,2001-06-27,24,Female,,,,,2024-09-25,428,Toronto,External Source
CLI006686,Richardson,Nathan,291 George DROP-IN,1900-01-01,125,Do not know,,,,,2024-02-01,665,Toronto,"Self,  Family or Friend"
CLI006687,Butler,Katherine,ETS Employment and Training Services,1967-10-13,58,Male,,,,,2021-07-16,1595,Toronto,"Self,  Family or Friend"
CLI006688,Castillo,Deborah,CSS East,1992-09-28,33,Female,Toronto,,,,2025-07-15,135,Toronto,The Access Point
CLI006689,Rodriguez,John,1Housing - Kingston Road (4626 & 4628),1966-09-18,59,Male,Scarborough,,,Medium,2025-04-29,212,Toronto,External Source
CLI006690,Price,Ashley,ETS Employment Ontario,1975-05-02,50,Male,,,,,2019-11-04,2215,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006691,Evans,Rebecca,ETS Employment Ontario,1968-08-03,57,Male,,,,,2020-06-18,1988,Toronto,"Self,  Family or Friend"
CLI006692,Turner,Emma,ETS Employment and Training Services,1968-08-03,57,Male,,,,,2020-02-03,2124,Toronto,"Self,  Family or Friend"
CLI006693,Evans,Donald,ETS SSTEP,1968-08-03,57,Male,,,,,2020-02-03,2124,Toronto,Internal Source
CLI006694,Kelly,Nathan,ETS Path to Employment,2023-09-08,2,Female,,,,,2023-08-14,836,Toronto,"Self,  Family or Friend"
CLI006695,Flores,George,ETS Employment Ontario,2023-09-08,2,Female,,,,,2023-06-12,899,Toronto,"Self,  Family or Friend"
CLI006696,Jenkins,Laura,ETS Employment and Training Services,2023-09-08,2,Female,,,,,2023-06-12,899,Toronto,"Self,  Family or Friend"
CLI006697,Kim,Aaron,Bridging Enhanced Housing Support Program,1956-07-15,69,Male,,,,,2024-05-01,575,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006698,Fisher,Tyler,Open House Drop-In/MHJ (Case Management),1982-11-15,43,Male,Toronto,,,Medium,2025-03-20,252,Toronto,External Source
CLI006699,Powell,Christina,ETS Employment and Training Services,1974-10-05,51,Female,,,,,2018-10-13,2602,Toronto,"Self,  Family or Friend"
CLI006700,Johnson,Kevin,ETS Employment Ontario Follow Up,1974-10-05,51,Female,,,,,2020-10-06,1878,Toronto,"Self,  Family or Friend"
CLI006701,Moore,William,CSS East,1973-03-25,52,Male,,,,,2023-06-05,906,Toronto,"Self,  Family or Friend"
CLI006702,Allen,Deborah,Court Diversion - Ontario Court of Justice 10 Armoury,1968-02-23,57,Male,,,,,2024-08-30,454,Toronto,"Self,  Family or Friend"
CLI006703,Chavez,Sandra,Court Diversion - Ontario Court of Justice 10 Armoury,1995-07-27,30,Male,,,,,2023-09-07,812,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006704,Ramirez,Samantha,ETS TESS - Hospitality,1984-06-12,41,Female,,,,,2023-03-29,974,Toronto,"Self,  Family or Friend"
CLI006705,Murphy,Jessica,ETS Employment Ontario Follow Up,1969-05-08,56,Female,,,,,2022-06-06,1270,Toronto,"Self,  Family or Friend"
CLI006706,Price,Virginia,CSS East,1984-07-02,41,Male,Scarborough,,,,2014-12-23,3992,Toronto,External Source
CLI006707,Miller,Christine,ETS Employment Ontario,1987-05-19,38,Male,,,,,2022-08-31,1184,Toronto,"Self,  Family or Friend"
CLI006708,Rivera,Donald,ETS Employment and Training Services,1987-05-19,38,Male,,,,,2022-08-31,1184,Toronto,"Self,  Family or Friend"
CLI006709,Chavez,Donna,ETS SSTEP,1987-05-19,38,Male,,,,,2023-06-20,891,Toronto,"Self,  Family or Friend"
CLI006710,Ward,Adam,ETS Employment and Training Services,1978-12-22,46,Male,,,,,2023-10-27,762,Toronto,"Self,  Family or Friend"
CLI006711,Hughes,Andrew,CSS East,1964-02-20,61,Male,Scarborough,,,,2024-10-22,401,Toronto,Internal Source
CLI006712,Bailey,Ryan,Bridging Enhanced Housing Support Program,1964-02-20,61,Male,Scarborough,,,Medium,2023-12-01,727,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006713,King,Robert,1Housing - 20 Palace,1989-10-20,36,Female,,,,,2023-08-25,825,Toronto,"Self,  Family or Friend"
CLI006714,Robinson,Samantha,Court Diversion - Old City Hall,1964-02-14,61,Male,,,,,2013-01-25,4689,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006715,Mitchell,Eric,CSS West,1964-02-14,61,Male,,,,,2008-01-30,6511,Toronto,"Self,  Family or Friend"
CLI006716,Wood,Jennifer,ETS Wrap Around Supports,1975-04-22,50,Male,,,,,2022-05-05,1302,Toronto,"Self,  Family or Friend"
CLI006717,Martinez,Brandon,ETS Employment and Training Services,1975-04-22,50,Male,,,,,2022-05-04,1303,Toronto,"Self,  Family or Friend"
CLI006718,Barnes,Jennifer,CSS East,1961-07-16,64,Male,Scarborough,,,,2019-03-18,2446,Toronto,The Access Point
CLI006719,Reed,Elizabeth,291 George DROP-IN,1961-10-03,64,Do not know,,,,,2024-04-22,584,Toronto,"Self,  Family or Friend"
CLI006720,Sullivan,Ronald,291 George Street,1961-10-03,64,Do not know,,,,,2025-04-01,240,Toronto,"Self,  Family or Friend"
CLI006721,Adams,Nathan,ETS Employment and Training Services,1966-06-10,59,Male,,,,,2020-10-19,1865,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006722,Wood,Joyce,ETS TESS - Career Exploration,1966-06-10,59,Male,,,,,2020-10-19,1865,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006723,Ramos,Jacob,Court Diversion - College Park,1994-11-26,31,Male,,,,,2022-05-11,1296,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006724,Nguyen,Samuel,1Housing - 40 Oak,1956-09-09,69,Male,,,,,2021-09-15,1534,Toronto,"Self,  Family or Friend"
CLI006725,Garcia,Nancy,ETS Employment and Training Services,1992-07-07,33,Female,,,,,2020-07-08,1968,Toronto,"Self,  Family or Friend"
CLI006726,Ortiz,Jason,ETS Job Development,1992-07-07,33,Female,,,,,2021-01-05,1787,Toronto,Internal Source
CLI006727,Mendoza,Pamela,ETS Employment Ontario Follow Up,1992-07-07,33,Female,,,,,2021-02-24,1737,Toronto,"Self,  Family or Friend"
CLI006728,Simmons,Cynthia,ETS Employment Ontario,1978-09-26,47,Female,,,,,2024-04-09,597,Toronto,Internal Source
CLI006729,Flores,Joan,ETS Employment and Training Services,1978-09-26,47,Female,,,,,2024-04-09,597,Toronto,"Self,  Family or Friend"
CLI006730,Davis,Megan,1Housing - 40 Oak,1939-06-06,86,Male,,,,,2021-04-13,1689,Toronto,"Self,  Family or Friend"
CLI006731,Bell,Carol,ETS Employment Ontario Follow Up,1985-09-16,40,Male,,,,,2024-07-26,489,Toronto,"Self,  Family or Friend"
CLI006732,Williams,Frank,1Housing - 145 Queen,1994-07-13,31,Female,,,,,2020-01-16,2142,Toronto,"Self,  Family or Friend"
CLI006733,Baker,Scott,Open House Drop-In/MHJ (Case Management),1994-07-13,31,Female,,,,,2021-11-01,1487,Toronto,Internal Source
CLI006734,Campbell,Charles,Bridging Housing and Community Stabilization,1958-01-06,67,Male,,,,,2020-02-12,2115,Toronto,"Self,  Family or Friend"
CLI006735,Diaz,Aaron,CSS East,1990-06-11,35,Male,Scarborough,,,,2025-04-24,217,Toronto,The Access Point
CLI006736,Evans,Donald,Court Diversion - College Park,1986-01-01,39,Male,,,,,2022-04-12,1325,Toronto,Other
CLI006737,King,Stephanie,ETS Employment Ontario Follow Up,1988-08-18,37,Male,,,,,2021-01-25,1767,Toronto,"Self,  Family or Friend"
CLI006738,Roberts,George,ETS Employment and Training Services,1988-08-18,37,Male,,,,,2020-01-30,2128,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006739,Stewart,Alexander,ETS Employment and Training Services,1995-03-01,30,Female,,,,,2023-12-12,716,Toronto,"Self,  Family or Friend"
CLI006740,Martin,Joseph,ETS Employment and Training Services,1985-05-20,40,Male,,,,,2024-09-24,429,Toronto,"Self,  Family or Friend"
CLI006741,Howard,George,ETS TESS - Career Exploration,1992-12-25,32,Male,,,,,2023-03-15,988,Toronto,"Self,  Family or Friend"
CLI006742,Patel,Mary,Court Diversion - Old City Hall,1972-07-05,53,Male,,,,,2021-07-05,1606,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006743,Watson,Gregory,Court Diversion - College Park,1972-07-05,53,Male,,,,,2021-07-05,1606,Toronto,"Other institution (e.g. rehabilitation,  long term care) "
CLI006744,Taylor,Kyle,Pearson Community Bridging Project,1972-06-15,53,Male,,,,,2025-10-15,43,Toronto,"Self,  Family or Friend"
CLI006745,Gomez,Alexander,CSS East,1943-02-12,82,Female,,,,,2011-10-20,5152,Toronto,"Self,  Family or Friend"
CLI006746,Bell,Debra,ETS TESS - Career Exploration,1988-12-21,36,Male,,,,,2024-07-23,492,Toronto,"Self,  Family or Friend"
CLI006747,Edwards,Patrick,None Selected,1988-03-01,37,Male,,,,,2016-09-29,3346,Toronto,"Self,  Family or Friend"
CLI006748,Cox,Jason,1Housing - 40 Oak,1974-09-19,51,Male,,,,,2024-04-17,589,Toronto,"Self,  Family or Friend"
